ArealAttributionType,PoliceDistrict,PoliceMerhav,PoliceStation,Settlement_Council,StatArea,Quarter,StatisticCrimeGroup,StatisticCrimeType,TikimSum
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q3,עבירות כלפי הרכוש,עבירות נגד המחשב,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q3,עבירות מין,הטרדה מינית,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q3,עבירות מרמה,זיוף כסף ובולים,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q3,עבירות מרמה,זיוף מסמכים והפצתם,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q3,עבירות מרמה,מרמה ועושק,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q3,עבירות מרמה,שאר עבירות מרמה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q3,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,23
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q3,עבירות נגד גוף,חבלה גופנית חמורה,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q3,עבירות נגד גוף,רשלנות ופחזות פלילית,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q3,עבירות סדר ציבורי,איומים,30
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q3,עבירות סדר ציבורי,הסגות גבול,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q3,עבירות סדר ציבורי,"מטרד, רעש וחסימת דרך",1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q3,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,7
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q3,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,10
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q3,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,7
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q3,עבירות סדר ציבורי,פגיעה בפרטיות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q3,עבירות סדר ציבורי,קטטות והפרעות ברחובות,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q3,עבירות סדר ציבורי,תקיפת והכשלת שוטר,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q3,עבירות תנועה,עבירות טכניות,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q3,קבוצת כל השאר,סטיסטי כל השאר,8
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,סעיפי הגדרה,סעיפי הגדרה,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות בטחון,ידוי אבנים,7
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות כלכליות,עבירות פיסקליות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות כלפי המוסר,החזקת סמים שלא לצריכה עצמית,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות כלפי המוסר,"סחר,יבוא ויצוא סמים",1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות כלפי המוסר,שמוש בסמים מסוכנים,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות כלפי הרכוש,גניבות אחרות,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות כלפי הרכוש,גניבת חלקי רכב,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,13
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות כלפי הרכוש,החזקת רכוש גנוב,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות כלפי הרכוש,הצתה,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות כלפי הרכוש,התפרצות לבתי עסק ומוסדות,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות כלפי הרכוש,סחיטה,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות מרמה,זיוף מסמכים והפצתם,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות מרמה,שאר עבירות מרמה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות נגד אדם,רצח,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,27
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות נגד גוף,חבלה גופנית חמורה,8
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות סדר ציבורי,איומים,24
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות סדר ציבורי,הסגות גבול,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות סדר ציבורי,התקהלות או התאגדות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות סדר ציבורי,"מטרד, רעש וחסימת דרך",1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,19
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,9
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות סדר ציבורי,פגיעה בפרטיות,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות סדר ציבורי,קטטות והפרעות ברחובות,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות סדר ציבורי,תקיפת והכשלת שוטר,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,עבירות סדר ציבורי,תקיפת שוטר בנסיבות חמורות,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2019-Q4,קבוצת כל השאר,סטיסטי כל השאר,8
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2020-Q1,עבירות בטחון,ידוי אבנים,6
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2020-Q1,עבירות כלפי המוסר,שמוש בסמים מסוכנים,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2020-Q1,עבירות כלפי הרכוש,גניבה מתוך רכב,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2020-Q1,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2020-Q1,עבירות כלפי הרכוש,גניבות אחרות,5
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2020-Q1,עבירות כלפי הרכוש,גניבת חלקי רכב,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2020-Q1,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,19
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2020-Q1,עבירות כלפי הרכוש,הצתה,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2020-Q1,עבירות כלפי הרכוש,התפרצות לבית דירה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2020-Q1,עבירות כלפי הרכוש,התפרצות לבתי עסק ומוסדות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2020-Q1,עבירות כלפי הרכוש,כייסות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2020-Q1,עבירות כלפי הרכוש,סחיטה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2020-Q1,עבירות כלפי הרכוש,עבירות נגד המחשב,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2020-Q1,עבירות מין,הטרדה מינית,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2020-Q1,עבירות מרמה,זיוף מסמכים והפצתם,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת עוז קדם,ירושלים,30002811.0,2020-Q1,עבירות מרמה,מרמה ועושק,3
