ArealAttributionType,PoliceDistrict,PoliceMerhav,PoliceStation,Settlement_Council,StatArea,Quarter,StatisticCrimeGroup,StatisticCrimeType,TikimSum
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q3,עבירות תנועה,עבירות טכניות,3
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q3,קבוצת כל השאר,סטיסטי כל השאר,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q3,שאר עבירות,שאר עבירות,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,,,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,סעיפי הגדרה,סעיפי הגדרה,3
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות בטחון,"(עבירות אמל""ח (אמצעי לחימה",2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות בטחון,השלכת בקבוק תבערה - בטחון,4
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות בטחון,ידוי אבנים,16
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות בטחון,עבירות אחרות כלפי בטחון,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות כלפי המוסר,שמוש בסמים מסוכנים,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות כלפי הרכוש,גניבות אחרות,10
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,9
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות כלפי הרכוש,התפרצות לבית דירה,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות כלפי הרכוש,התפרצות לבתי עסק ומוסדות,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות כלפי הרכוש,כייסות,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות כלפי הרכוש,סחר והחזקה בחלקי רכב גנובים,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות כלפי הרכוש,שאר עבירות הקשורות ברכוש,3
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות מרמה,זיוף מסמכים והפצתם,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות מרמה,מרמה ועושק,3
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות מרמה,עבירות הנוגעות לכרטיסי חיוב,3
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות נגד אדם,עבירות אחרות כלפי חיי אדם,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,7
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות נגד גוף,חבלה גופנית חמורה,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות נגד גוף,רשלנות ופחזות פלילית,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות סדר ציבורי,איומים,10
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות סדר ציבורי,הסגות גבול,6
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות סדר ציבורי,התקהלות או התאגדות,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות סדר ציבורי,"מטרד, רעש וחסימת דרך",2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,7
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,4
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות סדר ציבורי,עבירות סדר ציבורי,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות סדר ציבורי,קטטות והפרעות ברחובות,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות סדר ציבורי,תקיפת והכשלת שוטר,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,עבירות רשוי,"מלאכות,תעשיות,עסקים",3
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,קבוצת כל השאר,סטיסטי כל השאר,9
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2021-Q4,שאר עבירות,שאר עבירות,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2022-Q1,סעיפי הגדרה,סעיפי הגדרה,9
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2022-Q1,עבירות בטחון,"(עבירות אמל""ח (אמצעי לחימה",11
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2022-Q1,עבירות בטחון,השלכת בקבוק תבערה - בטחון,14
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2022-Q1,עבירות בטחון,ידוי אבנים,26
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2022-Q1,עבירות בטחון,עבירות אחרות כלפי בטחון,5
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2022-Q1,עבירות בטחון,עבירות על חוקי חרום,1
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2022-Q1,עבירות כלפי המוסר,שמוש בסמים מסוכנים,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2022-Q1,עבירות כלפי הרכוש,גניבה מתוך רכב,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2022-Q1,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,2
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2022-Q1,עבירות כלפי הרכוש,גניבות אחרות,12
תיקים בישוב/מועצה שלא שוייכו לאזור סטטיסטי,מחוז שי,מרחב יהודה שי,תחנת עציון יהודה,מועצה אזורית גוש עציון,,2022-Q1,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,12
